,AHU1 Lighting,AHU2 Lighting,AHU3 Lighting,AHU4 Lighting,AHU1 Plugs,AHU2 Plugs,AHU3 Plugs,AHU4 Plugs,Trans Fan,Ext Lights
1/2/2015 7:00,0.865217391,0.206489676,0.52972973,0.878378378,0.295918367,0.564200218,0.372395833,0.845208845,0,0.877674163
1/2/2015 8:00,0.930434783,0.903638151,0.778378378,1,0.37414966,0.62132753,0.4296875,0.851351351,0,0.495611629
1/2/2015 9:00,0.856521739,0.850540806,0.791891892,0.878378378,0.472789116,0.740478781,0.546875,0.851351351,0,0.013987932
1/2/2015 10:00,0.956521739,0.951819076,0.932432432,0.878378378,0.503401361,0.685527748,0.583333333,0.852579853,0,0.016730664
1/2/2015 11:00,0.969565217,0.965585054,0.767567568,0.878378378,0.462585034,0.634929271,0.611979167,0.85012285,0,0.017004937
1/2/2015 12:00,0.973913043,0.980334317,0.867567568,0.878378378,0.510204082,0.596300326,0.65625,0.851351351,0,0.017004937
1/2/2015 13:00,0.969565217,0.959685349,0.918918919,0.878378378,0.5,0.738302503,0.65625,0.853808354,0,0.016730664
1/2/2015 14:00,0.973913043,0.974434612,0.7,0.878378378,0.510204082,0.657780196,0.65625,0.858722359,0,0.017004937
1/2/2015 15:00,0.969565217,0.967551622,0.910810811,0.878378378,0.547619048,0.586507073,0.815104167,0.853808354,0,0.016730664
1/2/2015 16:00,0.947826087,0.945919371,0.859459459,0.878378378,0.581632653,0.62078346,0.744791667,0.853808354,0,0.016730664
1/2/2015 17:00,0.969565217,0.933136676,0.962162162,0.878378378,0.551020408,0.569096844,0.765625,0.855036855,0.007177033,0.198299506
1/2/2015 18:00,0.943478261,0.912487709,0.937837838,0.878378378,0.472789116,0.566920566,0.630208333,0.851351351,0.009569378,0.944322545
1/2/2015 19:00,0.717391304,0.613569322,0.591891892,0.878378378,0.387755102,0.270402612,0.526041667,0.85012285,0.009569378,0.934997257
1/2/2015 20:00,0.234782609,0.02359882,0.162162162,0.878378378,0.370748299,0.216539717,0.463541667,0.845208845,0.009569378,0.930608886
1/2/2015 21:00,0,0,0,0.878378378,0.363945578,0.200217628,0.40625,0.843980344,0.009569378,0.910861218
1/2/2015 22:00,0,0,0,0.878378378,0.363945578,0.194776931,0.40625,0.843980344,0.009569378,0.881788261
1/2/2015 23:00,0,0,0,0.878378378,0.360544218,0.201849837,0.40625,0.843980344,0.009569378,0.845035656
1/3/2015 0:00,0,0.007866273,0,0.878378378,0.37755102,0.217083787,0.3828125,0.836609337,0.007177033,0.825836533
1/3/2015 1:00,0,0,0,0.878378378,0.380952381,0.220892274,0.3828125,0.837837838,0.009569378,0.826933626
1/3/2015 2:00,0,0,0,0.878378378,0.37414966,0.22796518,0.380208333,0.835380835,0.009569378,0.775918815
1/3/2015 3:00,0,0,0,0.878378378,0.37414966,0.206202394,0.380208333,0.839066339,0.009569378,0.734777839
1/3/2015 4:00,0,0.002949853,0,0.878378378,0.37414966,0.229597388,0.380208333,0.839066339,0.009569378,0.75644542
1/3/2015 5:00,0,0.002949853,0,0.878378378,0.37755102,0.216539717,0.3828125,0.839066339,0.009569378,0.807185957
1/3/2015 6:00,0,0.002949853,0,0.878378378,0.37755102,0.216539717,0.3828125,0.837837838,0.007177033,0.798409216
1/3/2015 7:00,0.682608696,0.006882989,0.47027027,0.878378378,0.37414966,0.531556039,0.377604167,0.845208845,0.009569378,0.892759188
1/3/2015 8:00,0.717391304,0.374631268,0.62972973,0.878378378,0.394557823,0.536452666,0.3984375,0.847665848,0.009569378,0.056500274
1/3/2015 9:00,0.691304348,0.962635202,0.9,0.878378378,0.496598639,0.707290533,0.677083333,0.845208845,0.009569378,0.016456391
1/3/2015 10:00,0.686956522,0.947885939,0.875675676,0.878378378,0.585034014,0.60609358,0.708333333,0.848894349,0.009569378,0.016730664
1/3/2015 11:00,0.717391304,0.938053097,0.902702703,0.878378378,0.591836735,0.568552775,0.690104167,0.848894349,0.007177033,0.017004937
1/3/2015 12:00,0.717391304,0.958702065,0.87027027,0.878378378,0.540816327,0.665397171,0.692708333,0.848894349,0.009569378,0.01727921
1/3/2015 13:00,0.717391304,0.970501475,0.932432432,0.878378378,0.56122449,0.579978237,0.7578125,0.851351351,0.009569378,0.01727921
1/3/2015 14:00,0.717391304,0.970501475,0.875675676,0.878378378,0.574829932,0.592491839,0.721354167,0.85012285,0.009569378,0.017004937
1/3/2015 15:00,0.717391304,0.942969518,0.924324324,0.878378378,0.544217687,0.552774755,0.736979167,0.85012285,0.009569378,0.01727921
1/3/2015 16:00,0.873913043,0.80432645,0.775675676,0.878378378,0.387755102,0.556583243,0.583333333,0.852579853,0.007177033,0.012616566
1/3/2015 17:00,0.230434783,0,0.113513514,0.878378378,0.360544218,0.205114255,0.497395833,0.851351351,0.009569378,0.296763577
1/3/2015 18:00,0,0,0,0.878378378,0.360544218,0.214363439,0.401041667,0.842751843,0.009569378,0.923752057
1/3/2015 19:00,0.556521739,0.495575221,0.47027027,0.878378378,0.394557823,0.187704026,0.3984375,0.847665848,0.009569378,0.911684037
1/3/2015 20:00,0.095652174,0.016715831,0.067567568,0.918918919,0.363945578,0.206202394,0.385416667,0.843980344,0.009569378,0.951179375
1/3/2015 21:00,0.113043478,0.120943953,0.116216216,0.878378378,0.370748299,0.189336235,0.3828125,0.843980344,0.009569378,0.891662095
1/3/2015 22:00,0,0,0,0.878378378,0.363945578,0.201305767,0.3828125,0.842751843,0.009569378,0.848326934
1/3/2015 23:00,0,0,0,0.878378378,0.360544218,0.205658324,0.3828125,0.843980344,0.009569378,0.859572134
Sun 2015-01-04 00:00,0,0,0,0.878378378,0.459183673,0.206746464,0.46875,0.845208845,0,0.795392211
Sun 2015-01-04 01:00,0,0,0,0.878378378,0.360544218,0.224700762,0.3828125,0.845208845,0,0.806088865
Sun 2015-01-04 02:00,0,0.001966568,0,0.878378378,0.360544218,0.224156692,0.3828125,0.846437346,0,0.782227098
Sun 2015-01-04 03:00,0,0,0,0.878378378,0.360544218,0.238846572,0.380208333,0.846437346,0,0.752605595
Sun 2015-01-04 04:00,0,0,0,0.878378378,0.360544218,0.241566921,0.380208333,0.842751843,0,0.722161273
Sun 2015-01-04 05:00,0,0,0,0.878378378,0.360544218,0.221436344,0.380208333,0.84029484,0,0.719144268
Sun 2015-01-04 06:00,0,0,0,0.878378378,0.360544218,0.241566921,0.380208333,0.84029484,0,0.743280307
Sun 2015-01-04 07:00,0,0,0,0.878378378,0.360544218,0.226332971,0.380208333,0.848894349,0,0.589687329
Sun 2015-01-04 08:00,0,0,0,0.878378378,0.360544218,0.236126224,0.380208333,0.851351351,0,0.012342293
Sun 2015-01-04 09:00,0,0,0,0.878378378,0.360544218,0.241566921,0.380208333,0.85012285,0,0.012342293
Sun 2015-01-04 10:00,0,0.03539823,0,0.878378378,0.363945578,0.220892274,0.3828125,0.851351351,0,0.012616566
Sun 2015-01-04 11:00,0.517391304,0.055063913,0.259459459,0.878378378,0.363945578,0.243199129,0.385416667,0.85012285,0,0.012616566
Sun 2015-01-04 12:00,0.230434783,0.095378564,0.159459459,0.878378378,0.360544218,0.24211099,0.380208333,0.85012285,0,0.012616566
Sun 2015-01-04 13:00,0.465217391,0.131760079,0.324324324,0.878378378,0.360544218,0.204570185,0.380208333,0.852579853,0,0.012616566
Sun 2015-01-04 14:00,0.47826087,0.046214356,0.32972973,0.878378378,0.360544218,0.205114255,0.380208333,0.852579853,0,0.012616566
Sun 2015-01-04 15:00,0.456521739,0.108161259,0.316216216,0.878378378,0.360544218,0.204570185,0.380208333,0.853808354,0,0.012616566
Sun 2015-01-04 16:00,0.252173913,0.067846608,0.172972973,0.878378378,0.360544218,0.183895539,0.380208333,0.848894349,0,0.012616566
Sun 2015-01-04 17:00,0.343478261,0,0.240540541,0.878378378,0.360544218,0.204570185,0.380208333,0.848894349,0,0.247942951
Sun 2015-01-04 18:00,0,0,0,0.878378378,0.360544218,0.202937976,0.380208333,0.842751843,0,0.910861218
Sun 2015-01-04 19:00,0,0,0,0.878378378,0.360544218,0.186615887,0.3828125,0.84029484,0,0.914701042
Sun 2015-01-04 20:00,0,0,0,0.878378378,0.363945578,0.206202394,0.3828125,0.842751843,0,0.909215579
Sun 2015-01-04 21:00,0.117391304,0.14847591,0.132432432,0.878378378,0.360544218,0.199129489,0.380208333,0.843980344,0,0.888096544
Sun 2015-01-04 22:00,0,0,0,0.878378378,0.360544218,0.189336235,0.380208333,0.848894349,0,0.852715304
Sun 2015-01-04 23:00,0,0,0,0.878378378,0.360544218,0.205114255,0.380208333,0.843980344,0,0.794843664
Mon 2015-01-05 00:00,0,0.002949853,0,0.878378378,0.360544218,0.218171926,0.3828125,0.843980344,0,0.774547449
Mon 2015-01-05 01:00,0,0,0,0.878378378,0.360544218,0.259521219,0.380208333,0.843980344,0,0.722161273
Mon 2015-01-05 02:00,0,0,0,0.878378378,0.360544218,0.221436344,0.380208333,0.845208845,0,0.713110258
Mon 2015-01-05 03:00,0,0,0,0.891891892,0.360544218,0.241566921,0.380208333,0.843980344,0,0.713933077
Mon 2015-01-05 04:00,0,0,0,0.878378378,0.360544218,0.241566921,0.380208333,0.839066339,0,0.723258365
Mon 2015-01-05 05:00,0,0,0,0.878378378,0.360544218,0.220348205,0.380208333,0.839066339,0,0.757542512
Mon 2015-01-05 06:00,0,0,0,0.878378378,0.360544218,0.24211099,0.380208333,0.837837838,0,0.851069665
Mon 2015-01-05 07:00,0.67826087,0.039331367,0.489189189,0.878378378,0.360544218,0.546245919,0.380208333,0.848894349,0,0.860669227
Mon 2015-01-05 08:00,0.943478261,0.935103245,0.82972973,0.878378378,0.401360544,0.591947769,0.544270833,0.851351351,0,0.02331322
Mon 2015-01-05 09:00,0.782608696,0.962635202,0.864864865,0.878378378,0.489795918,0.678454842,0.692708333,0.848894349,0,0.016730664
Mon 2015-01-05 10:00,0.713043478,0.924287119,0.897297297,0.878378378,0.530612245,0.614798694,0.713541667,0.845208845,0,0.016730664
Mon 2015-01-05 11:00,0.717391304,0.912487709,0.808108108,0.878378378,0.506802721,0.695865071,0.666666667,0.847665848,0,0.016730664
Mon 2015-01-05 12:00,0.717391304,0.89380531,0.878378378,0.878378378,0.43537415,0.698041349,0.653645833,0.846437346,0,0.345035656
Mon 2015-01-05 13:00,0.717391304,0.958702065,0.864864865,0.878378378,0.445578231,0.63601741,0.7109375,0.846437346,0,0.016730664
Mon 2015-01-05 14:00,0.717391304,0.931170108,0.856756757,0.878378378,0.510204082,0.596844396,0.690104167,0.843980344,0,0.016730664
Mon 2015-01-05 15:00,0.691304348,0.927236971,0.821621622,0.878378378,0.5,0.667573449,0.666666667,0.845208845,0,0.016730664
Mon 2015-01-05 16:00,0.717391304,0.924287119,0.959459459,0.878378378,0.513605442,0.593035909,0.6875,0.842751843,0,0.016730664
Mon 2015-01-05 17:00,0.72173913,0.921337266,0.837837838,0.878378378,0.448979592,0.568008705,0.6640625,0.841523342,0,0.748491498
Mon 2015-01-05 18:00,0.965217391,0.95280236,0.927027027,0.878378378,0.43537415,0.616974973,0.588541667,0.842751843,0,0.93609435
Mon 2015-01-05 19:00,0.717391304,0.646017699,0.6,0.878378378,0.380952381,0.255168662,0.510416667,0.837837838,0,0.910312671
Mon 2015-01-05 20:00,0.286956522,0.108161259,0.194594595,0.878378378,0.380952381,0.201849837,0.416666667,0.835380835,0,0.914426769
Mon 2015-01-05 21:00,0.143478261,0.263520157,0.140540541,0.878378378,0.363945578,0.214363439,0.3828125,0.835380835,0,0.876577071
Mon 2015-01-05 22:00,0,0.14847591,0,0.878378378,0.363945578,0.199129489,0.3828125,0.835380835,0,0.813768513
Mon 2015-01-05 23:00,0,0.145526057,0,0.878378378,0.363945578,0.199673558,0.3828125,0.834152334,0,0.789083928
Tue 2015-01-06 00:00,0,0.14847591,0,0.878378378,0.360544218,0.213275299,0.380208333,0.835380835,0,0.79018102
Tue 2015-01-06 01:00,0,0.145526057,0,0.878378378,0.360544218,0.21273123,0.380208333,0.837837838,0,0.690894131
Tue 2015-01-06 02:00,0,0.150442478,0,0.878378378,0.360544218,0.241566921,0.380208333,0.836609337,0,0.674986286
Tue 2015-01-06 03:00,0,0.025565388,0,0.878378378,0.360544218,0.245919478,0.380208333,0.836609337,0,0.684311574
Tue 2015-01-06 04:00,0,0.002949853,0,0.878378378,0.363945578,0.22796518,0.3828125,0.836609337,0,0.712561711
Tue 2015-01-06 05:00,0,0.002949853,0,0.878378378,0.360544218,0.246463547,0.380208333,0.837837838,0,0.7443774
Tue 2015-01-06 06:00,0,0,0,0.878378378,0.360544218,0.250272035,0.380208333,0.841523342,0,0.785792649
Tue 2015-01-06 07:00,0.673913043,0.002949853,0.467567568,0.878378378,0.360544218,0.526659412,0.375,0.848894349,0,0.874931432
Tue 2015-01-06 08:00,0.717391304,0.746312684,0.743243243,0.878378378,0.408163265,0.59031556,0.421875,0.85012285,0,0.533735601
Tue 2015-01-06 09:00,0.72173913,0.956735497,0.767567568,0.878378378,0.482993197,0.652883569,0.697916667,0.85012285,0,0.016730664
Tue 2015-01-06 10:00,0.72173913,0.931170108,0.948648649,0.878378378,0.537414966,0.595212187,0.713541667,0.858722359,0,0.016730664
Tue 2015-01-06 11:00,0.708695652,0.94100295,0.932432432,0.878378378,0.534013605,0.642546246,0.703125,0.856265356,0,0.016730664
Tue 2015-01-06 12:00,0.717391304,0.96460177,0.813513514,0.878378378,0.462585034,0.684983678,0.658854167,0.852579853,0,0.016730664
Tue 2015-01-06 13:00,0.639130435,0.955752212,0.645945946,0.878378378,0.513605442,0.646354733,0.705729167,0.852579853,0,0.01727921
Tue 2015-01-06 14:00,0.752173913,0.968534907,0.794594595,0.851351351,0.503401361,0.716539717,0.669270833,0.85012285,0,0.01727921
Tue 2015-01-06 15:00,0.891304348,0.96460177,0.762162162,0.878378378,0.527210884,0.592491839,0.697916667,0.851351351,0,0.01727921
Tue 2015-01-06 16:00,0.795652174,0.938053097,0.77027027,0.878378378,0.510204082,0.573449402,0.708333333,0.852579853,0,0.01727921
Tue 2015-01-06 17:00,0.969565217,0.928220256,0.932432432,0.878378378,0.493197279,0.5609358,0.703125,0.857493857,0,0.2331322
Tue 2015-01-06 18:00,0.895652174,0.990167158,0.940540541,0.878378378,0.486394558,0.625136017,0.765625,0.861179361,0,0.934174438
Tue 2015-01-06 19:00,0.47826087,0.33726647,0.437837838,0.878378378,0.520408163,0.231773667,0.635416667,0.85012285,0,0.911684037
Tue 2015-01-06 20:00,0,0.010816126,0,0.878378378,0.37755102,0.244831338,0.575520833,0.842751843,0,0.926769062
Tue 2015-01-06 21:00,0.147826087,0.169124877,0.140540541,0.878378378,0.37755102,0.222524483,0.505208333,0.846437346,0,0.891387822
Tue 2015-01-06 22:00,0,0.013765978,0,0.878378378,0.37414966,0.226332971,0.502604167,0.843980344,0,0.843938563
Tue 2015-01-06 23:00,0,0.013765978,0,0.878378378,0.37414966,0.233949946,0.502604167,0.843980344,0,0.863960505
Wed 2015-01-07 00:00,0,0.014749263,0,0.878378378,0.37414966,0.206202394,0.502604167,0.845208845,0,0.758091059
Wed 2015-01-07 01:00,0,0.012782694,0,0.878378378,0.37414966,0.250816104,0.5,0.843980344,0,0.768787713
Wed 2015-01-07 02:00,0,0.014749263,0,0.878378378,0.37414966,0.265505985,0.497395833,0.845208845,0,0.768513439
Wed 2015-01-07 03:00,0,0.013765978,0,0.878378378,0.37414966,0.243199129,0.497395833,0.843980344,0,0.712287438
Wed 2015-01-07 04:00,0,0.014749263,0,0.878378378,0.37414966,0.270946681,0.497395833,0.84029484,0,0.72106418
Wed 2015-01-07 05:00,0,0.012782694,0,0.878378378,0.37414966,0.267682263,0.497395833,0.84029484,0,0.787438289
Wed 2015-01-07 06:00,0,0.013765978,0,0.878378378,0.380952381,0.245375408,0.5,0.839066339,0,0.822270982
Wed 2015-01-07 07:00,0.713043478,0.262536873,0.545945946,0.878378378,0.37414966,0.573993471,0.494791667,0.846437346,0,0.827482172
Wed 2015-01-07 08:00,0.969565217,0.765978368,0.767567568,0.878378378,0.401360544,0.587051143,0.505208333,0.847665848,0,0.72627537
Wed 2015-01-07 09:00,0.847826087,0.902654867,0.748648649,0.878378378,0.517006803,0.678454842,0.705729167,0.847665848,0,0.016730664
Wed 2015-01-07 10:00,0.704347826,0.950835792,0.743243243,0.878378378,0.5,0.664309032,0.682291667,0.853808354,0,0.016730664
Wed 2015-01-07 11:00,0.708695652,0.947885939,0.756756757,0.878378378,0.527210884,0.672470076,0.723958333,0.853808354,0,0.017004937
Wed 2015-01-07 12:00,0.72173913,0.963618486,0.864864865,0.878378378,0.530612245,0.66648531,0.708333333,0.851351351,0,0.016730664
Wed 2015-01-07 13:00,0.726086957,0.973451327,0.791891892,0.878378378,0.537414966,0.654515778,0.8359375,0.847665848,0,0.016730664
Wed 2015-01-07 14:00,0.930434783,0.995083579,0.843243243,0.878378378,0.513605442,0.618607182,0.739583333,0.85012285,0,0.017004937
Wed 2015-01-07 15:00,0.72173913,0.968534907,0.862162162,0.878378378,0.510204082,0.57616975,0.708333333,0.847665848,0,0.017004937
Wed 2015-01-07 16:00,0.72173913,0.914454277,0.840540541,0.878378378,0.530612245,0.608813928,0.71875,0.847665848,0,0.01727921
Wed 2015-01-07 17:00,0.739130435,0.947885939,0.87027027,0.878378378,0.510204082,0.556583243,0.739583333,0.847665848,0,0.447613823
Wed 2015-01-07 18:00,0.904347826,0.848574238,0.9,0.878378378,0.452380952,0.614798694,0.638020833,0.847665848,0,0.934174438
Wed 2015-01-07 19:00,0.717391304,0.666666667,0.645945946,0.878378378,0.404761905,0.261697497,0.5625,0.843980344,0,0.921832145
Wed 2015-01-07 20:00,0.130434783,0.019665683,0.091891892,0.878378378,0.37755102,0.214907508,0.479166667,0.837837838,0,0.909489852
Wed 2015-01-07 21:00,0.052173913,0.090462144,0.037837838,0.702702703,0.37755102,0.202393906,0.411458333,0.839066339,0,0.687054306
Wed 2015-01-07 22:00,0,0.012782694,0,0.878378378,0.37755102,0.221980413,0.411458333,0.839066339,0,0.906198574
Wed 2015-01-07 23:00,0,0.013765978,0,0.878378378,0.37414966,0.206202394,0.411458333,0.839066339,0,0.807734504
Thu 2015-01-08 00:00,0,0.012782694,0,0.878378378,0.37755102,0.219804135,0.411458333,0.837837838,0,0.803620406
Thu 2015-01-08 01:00,0,0.013765978,0,0.878378378,0.37755102,0.243199129,0.411458333,0.839066339,0,0.786066923
Thu 2015-01-08 02:00,0,0.013765978,0,0.878378378,0.37414966,0.238302503,0.411458333,0.84029484,0,0.76083379
Thu 2015-01-08 03:00,0,0.012782694,0,0.878378378,0.37414966,0.260609358,0.408854167,0.839066339,0,0.736972024
Thu 2015-01-08 04:00,0,0.009832842,0,0.878378378,0.37414966,0.245375408,0.4140625,0.839066339,0,0.735600658
Thu 2015-01-08 05:00,0,0.008849558,0,0.878378378,0.380952381,0.253536453,0.4140625,0.837837838,0,0.787986835
Thu 2015-01-08 06:00,0,0.008849558,0,0.878378378,0.37414966,0.255168662,0.40625,0.839066339,0,0.839001646
Thu 2015-01-08 07:00,0.669565217,0.240904621,0.535135135,0.878378378,0.37414966,0.539717084,0.408854167,0.845208845,0,0.885079539
Thu 2015-01-08 08:00,0.273913043,0.228121927,0.216216216,0.256756757,0.074829932,0.134385201,0.171875,0.212530713,0,0.173066374
Thu 2015-01-08 09:00,0.886956522,0.974434612,0.845945946,0.878378378,0.387755102,0.705114255,0.559895833,0.855036855,0,0.104772353
Thu 2015-01-08 10:00,0.891304348,0.947885939,0.797297297,0.878378378,0.43877551,0.628944505,0.598958333,0.886977887,0,0.016730664
Thu 2015-01-08 11:00,0.873913043,0.91740413,0.672972973,0.878378378,0.418367347,0.592491839,0.559895833,0.807125307,0,0.016730664
Thu 2015-01-08 12:00,0.873913043,0.914454277,0.816216216,0.878378378,0.418367347,0.600108814,0.640625,0.866093366,0,0.01727921
Thu 2015-01-08 13:00,0.87826087,0.967551622,0.745945946,0.878378378,0.37414966,0.692600653,0.643229167,0.86977887,0,0.01727921
Thu 2015-01-08 14:00,0.9,1,0.727027027,0.878378378,0.380952381,0.630032644,0.630208333,0.861179361,0,0.017553483
Thu 2015-01-08 15:00,0.930434783,0.945919371,0.764864865,0.878378378,0.394557823,0.596300326,0.604166667,0.856265356,0,0.017553483
Thu 2015-01-08 16:00,0.965217391,0.888888889,0.908108108,0.878378378,0.43537415,0.584330794,0.653645833,0.848894349,0,0.01727921
Thu 2015-01-08 17:00,0.965217391,0.887905605,0.959459459,0.878378378,0.459183673,0.551142546,0.6484375,0.851351351,0,0.256171146
Thu 2015-01-08 18:00,0.969565217,0.953785644,0.943243243,0.878378378,0.476190476,0.573449402,0.598958333,0.85012285,0,0.936642896
Thu 2015-01-08 19:00,0.595652174,0.192723697,0.356756757,0.878378378,0.295918367,0.217627856,0.497395833,0.843980344,0,0.91881514
Thu 2015-01-08 20:00,0.643478261,0.559488692,0.532432432,0.878378378,0.333333333,0.237214363,0.473958333,0.845208845,0,0.928414701
Thu 2015-01-08 21:00,0,0.015732547,0,0.878378378,0.299319728,0.213275299,0.380208333,0.837837838,0,0.909215579
Thu 2015-01-08 22:00,0,0.014749263,0,0.878378378,0.299319728,0.209466812,0.375,0.837837838,0,0.836258914
Thu 2015-01-08 23:00,0,0.014749263,0,0.878378378,0.295918367,0.223612622,0.375,0.837837838,0,0.849972573
Fri 2015-01-09 00:00,0,0.014749263,0,0.878378378,0.299319728,0.198585419,0.375,0.836609337,0,0.79621503
Fri 2015-01-09 01:00,0,0.014749263,0,0.878378378,0.299319728,0.240478781,0.377604167,0.837837838,0,0.769061986
Fri 2015-01-09 02:00,0,0.012782694,0,0.878378378,0.295918367,0.258977149,0.375,0.839066339,0,0.796489303
Fri 2015-01-09 03:00,0,0.013765978,0,0.878378378,0.295918367,0.233405876,0.375,0.836609337,0,0.773450357
Fri 2015-01-09 04:00,0,0.013765978,0,0.878378378,0.295918367,0.254624592,0.375,0.839066339,0,0.812122874
Fri 2015-01-09 05:00,0,0.018682399,0,0.878378378,0.295918367,0.254624592,0.377604167,0.837837838,0,0.823368075
Fri 2015-01-09 06:00,0.060869565,0.013765978,0,0.878378378,0.295918367,0.238302503,0.375,0.839066339,0,0.839824465
Fri 2015-01-09 07:00,0.865217391,0.206489676,0.52972973,0.878378378,0.295918367,0.564200218,0.372395833,0.845208845,0,0.877674163
Fri 2015-01-09 08:00,0.930434783,0.903638151,0.778378378,1,0.37414966,0.62132753,0.4296875,0.851351351,0,0.495611629
Fri 2015-01-09 09:00,0.856521739,0.850540806,0.791891892,0.878378378,0.472789116,0.740478781,0.546875,0.851351351,0,0.013987932
Fri 2015-01-09 10:00,0.956521739,0.951819076,0.932432432,0.878378378,0.503401361,0.685527748,0.583333333,0.852579853,0,0.016730664
Fri 2015-01-09 11:00,0.969565217,0.965585054,0.767567568,0.878378378,0.462585034,0.634929271,0.611979167,0.85012285,0,0.017004937
Fri 2015-01-09 12:00,0.973913043,0.980334317,0.867567568,0.878378378,0.510204082,0.596300326,0.65625,0.851351351,0,0.017004937
Fri 2015-01-09 13:00,0.969565217,0.959685349,0.918918919,0.878378378,0.5,0.738302503,0.65625,0.853808354,0,0.016730664
Fri 2015-01-09 14:00,0.973913043,0.974434612,0.7,0.878378378,0.510204082,0.657780196,0.65625,0.858722359,0,0.017004937
Fri 2015-01-09 15:00,0.969565217,0.967551622,0.910810811,0.878378378,0.547619048,0.586507073,0.815104167,0.853808354,0,0.016730664
Fri 2015-01-09 16:00,0.947826087,0.945919371,0.859459459,0.878378378,0.581632653,0.62078346,0.744791667,0.853808354,0,0.016730664
